PropertyID,PropType,District,nbhd,Style,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price,Location,latitude,longitude,City,State,Country
192309.0,Residential,3.0,3240.0,Res O/S A & 1/2,1.5,1895.0,7.0,1741.0,1.0,3.0,1.0,0.0,3600.0,03/07/2023,294500.0,"1672 N CASS ST,Milwaukee,wisconsin",43.0523808,-87.9018566,Milwaukee,Wisconsin,United States of America
192453.0,Residential,3.0,3240.0,Cottage,2.0,1894.0,13.0,1418.0,1.0,7.0,2.0,0.0,2400.0,03/27/2023,287500.0,"915 E KEWAUNEE ST,Milwaukee,wisconsin",43.0515662,-87.9003861,Milwaukee,Wisconsin,United States of America
192463.0,Residential,3.0,3240.0,Cottage,1.0,1903.0,6.0,880.0,1.0,3.0,1.0,0.0,3810.0,10/23/2023,220305.0,"1668 N MARSHALL ST,Milwaukee,wisconsin",43.0522858,-87.9005926,Milwaukee,Wisconsin,United States of America
863164.0,Residential,3.0,3060.0,Mansion,2.0,1922.0,11.0,3294.5687327908,1.0,5.0,3.0,2.0,8400.0,12/24/2020,690000.0,"3102 N HACKETT AV,Milwaukee,wisconsin",43.07492285,-87.8765054188914,Milwaukee,Wisconsin,United States of America
855891.0,Residential,3.0,3160.0,Duplex N/S,2.0,1958.0,12.0,1563.8310960349995,2.0,7.0,3.0,1.0,5160.0,8/5/2020,377600.0,"3218 N DOWNER AV,Milwaukee,wisconsin",43.076112550000005,-87.87758007477143,Milwaukee,Wisconsin,United States of America
850562.0,Residential,3.0,3060.0,Residence O/S 2sty+,2.0,1906.0,10.0,1427.2313824876,1.0,6.0,3.0,0.0,6000.0,3/24/2020,449000.0,"3234 N HACKETT AV,Milwaukee,wisconsin",43.0764584,-87.87644050575646,Milwaukee,Wisconsin,United States of America
852109.0,Residential,3.0,3060.0,Residence O/S 2sty+,2.0,1908.0,9.0,1282.1013589975998,1.0,5.0,1.0,1.0,4200.0,4/28/2020,303000.0,"3235 N SHEPARD AV,Milwaukee,wisconsin",43.07644995,-87.87472500379235,Milwaukee,Wisconsin,United States of America
852020.0,Residential,3.0,3060.0,Residence O/S 2sty+,2.0,1904.0,9.0,1164.8240812302,1.0,4.0,3.0,1.0,4800.0,5/7/2020,494000.0,"3218 N SHEPARD AV,Milwaukee,wisconsin",43.0761202,-87.87417335,Milwaukee,Wisconsin,United States of America
857950.0,Residential,3.0,3060.0,Colonial,2.0,1905.0,9.0,1548.5037315246,1.0,5.0,2.0,1.0,4360.0,9/30/2020,450000.0,"3004 E HAMPSHIRE ST,Milwaukee,wisconsin",43.07579305,-87.87301478405715,Milwaukee,Wisconsin,United States of America
853746.0,Residential,3.0,3060.0,Residence O/S 2sty+,2.0,1904.0,7.0,892.9382518690998,1.0,3.0,1.0,0.0,3840.0,6/30/2020,328900.0,"3224 N MARIETTA AV,Milwaukee,wisconsin",43.07622965,-87.8730589740942,Milwaukee,Wisconsin,United States of America
856623.0,Residential,3.0,3060.0,Residence O/S 2sty+,2.0,1904.0,7.0,1557.4247064494,1.0,4.0,2.0,1.0,4800.0,8/26/2020,370000.0,"3258 N SHEPARD AV,Milwaukee,wisconsin",43.07693175,-87.87414421049141,Milwaukee,Wisconsin,United States of America
855890.0,Residential,3.0,3060.0,Mansion,2.0,1917.0,11.0,3735.188534875,1.0,3.0,4.0,2.0,30240.0,8/13/2020,1200000.0,"3405 N LAKE DR,Milwaukee,wisconsin",43.079643,-87.87305129499998,Milwaukee,Wisconsin,United States of America
858737.0,Residential,3.0,3060.0,Mansion,2.0,1918.0,10.0,3971.4089439568,1.0,4.0,3.0,2.0,16118.0,10/15/2020,1016500.0,"3444 N SHEPARD AV,Milwaukee,wisconsin",43.08056605,-87.87396728495938,Milwaukee,Wisconsin,United States of America
857496.0,Residential,3.0,3060.0,Residence O/S 2sty+,2.0,1925.0,10.0,1567.1244484176,1.0,5.0,3.0,2.0,6500.0,9/15/2020,900000.0,"3470 N SHEPARD AV,Milwaukee,wisconsin",43.08115775,-87.87395585964042,Milwaukee,Wisconsin,United States of America
853088.0,Residential,3.0,3060.0,Colonial,2.0,1922.0,9.0,2249.5769370358,1.0,5.0,3.0,1.0,7440.0,5/8/2020,550000.0,"2807 E EDGEWOOD AV,Milwaukee,wisconsin",43.0817122,-87.87508990192308,Milwaukee,Wisconsin,United States of America
855485.0,Residential,3.0,3060.0,Residence O/S 2sty+,2.0,1922.0,10.0,1881.836977392,1.0,5.0,3.0,1.0,7200.0,8/12/2020,542500.0,"3438 N HACKETT AV,Milwaukee,wisconsin",43.08039255,-87.87630510469427,Milwaukee,Wisconsin,United States of America
858213.0,Residential,3.0,3060.0,Residence O/S 2sty+,2.0,1921.0,7.0,1475.2119066115995,1.0,3.0,2.0,1.0,6600.0,11/13/2020,448000.0,"3472 N HACKETT AV,Milwaukee,wisconsin",43.0812189,-87.8762815203913,Milwaukee,Wisconsin,United States of America
856290.0,Residential,3.0,3060.0,Residence O/S 2sty+,2.0,1915.0,9.0,2058.4262900534,1.0,5.0,2.0,2.0,7800.0,8/19/2020,540000.0,"3405 N HACKETT AV,Milwaukee,wisconsin",43.07963695,-87.87698925518045,Milwaukee,Wisconsin,United States of America
856802.0,Residential,3.0,3060.0,Tudor,2.0,1926.0,8.0,1439.3972393445997,1.0,4.0,2.0,1.0,7200.0,8/31/2020,439000.0,"3357 N HACKETT AV,Milwaukee,wisconsin",43.0788414,-87.87696876280577,Milwaukee,Wisconsin,United States of America
852798.0,Condominium,3.0,5430.0,Condo Duplex,1.0,1972.0,5.0,2413.920274362,1.0,2.0,2.0,0.0,1.0,5/28/2020,275000.0,"3111 E HAMPSHIRE ST,Milwaukee,wisconsin",43.0752613,-87.87133514961438,Milwaukee,Wisconsin,United States of America
854325.0,Residential,3.0,3060.0,Colonial,2.0,2014.0,7.0,1954.0400570554,1.0,3.0,2.0,1.0,6720.0,7/8/2020,775000.0,"3232 N SUMMIT AV,Milwaukee,wisconsin",43.0764106,-87.87522485401139,Milwaukee,Wisconsin,United States of America
853137.0,Residential,3.0,3060.0,Mansion,2.0,1912.0,15.0,3800.9620014234,2.0,7.0,5.0,3.0,58650.0,6/15/2020,1350000.0,"3266 N LAKE DR,Milwaukee,wisconsin",43.07705795,-87.87058981870668,Milwaukee,Wisconsin,United States of America
860050.0,Residential,3.0,3160.0,Milwaukee Bungalow,1.5,1927.0,9.0,1615.6179462704,1.0,5.0,2.0,0.0,4720.0,12/7/2020,370000.0,"3400 N CRAMER ST,Milwaukee,wisconsin",43.079605650000005,-87.8861819140527,Milwaukee,Wisconsin,United States of America
859683.0,Residential,3.0,3160.0,Res O/S A & 1/2,1.5,1927.0,6.0,1438.9099528289998,1.0,3.0,2.0,0.0,4680.0,10/27/2020,329000.0,"3497 N CRAMER ST,Milwaukee,wisconsin",43.0817694,-87.88675955075638,Milwaukee,Wisconsin,United States of America
853140.0,Residential,3.0,3160.0,Milwaukee Bungalow,1.0,1926.0,7.0,1168.1354714102,1.0,4.0,2.0,0.0,4800.0,6/2/2020,230000.0,"3437 N CRAMER ST,Milwaukee,wisconsin",43.0803566,-87.8868008010279,Milwaukee,Wisconsin,United States of America
861421.0,Residential,3.0,3160.0,Milwaukee Bungalow,1.0,1920.0,7.0,1575.286173655,1.0,4.0,2.0,0.0,5400.0,12/9/2020,375000.0,"3249 N CRAMER ST,Milwaukee,wisconsin",43.07678515,-87.8869003802598,Milwaukee,Wisconsin,United States of America
854690.0,Residential,3.0,3060.0,Residence O/S 2sty+,2.0,1926.0,8.0,1360.3266606404,1.0,4.0,2.0,0.0,7050.0,7/20/2020,325000.0,"3432 N FREDERICK AV,Milwaukee,wisconsin",43.08026325,-87.88371067656252,Milwaukee,Wisconsin,United States of America
853835.0,Residential,3.0,3060.0,Milwaukee Bungalow,1.0,1924.0,8.0,1533.9390886256,1.0,3.0,1.0,0.0,6384.0,7/8/2020,313500.0,"3424 N MURRAY AV,Milwaukee,wisconsin",43.08013685,-87.8849204126489,Milwaukee,Wisconsin,United States of America
852847.0,Residential,3.0,3160.0,Residence O/S 2sty+,2.0,1921.0,7.0,1184.768533946,1.0,3.0,1.0,1.0,4800.0,6/3/2020,290000.0,"3126 N OAKLAND AV,Milwaukee,wisconsin",43.07528135,-87.88756381083651,Milwaukee,Wisconsin,United States of America
853738.0,Residential,3.0,3320.0,Ranch,1.0,1954.0,5.0,1613.0017919856,1.0,3.0,1.0,1.0,4720.0,6/24/2020,250000.0,"1130 E CONCORDIA AV,Milwaukee,wisconsin",43.079096,-87.89668017395833,Milwaukee,Wisconsin,United States of America
855268.0,Residential,3.0,3320.0,Dplx Bungalow,1.5,1931.0,10.0,1578.7667909376,2.0,4.0,2.0,0.0,4720.0,8/4/2020,260000.0,"3336 N DOUSMAN ST,Milwaukee,wisconsin",43.0792252,-87.89605788644364,Milwaukee,Wisconsin,United States of America
852567.0,Residential,3.0,3320.0,Dplx Bungalow,1.5,1926.0,11.0,1174.5753760228,2.0,3.0,2.0,0.0,3600.0,5/27/2020,235000.0,"3116 N DOUSMAN ST,Milwaukee,wisconsin",43.07516715,-87.89624097496498,Milwaukee,Wisconsin,United States of America
852797.0,Residential,3.0,3150.0,Res O/S A & 1/2,1.0,1892.0,6.0,1092.1312479436,1.0,3.0,1.0,0.0,3840.0,4/30/2020,230000.0,"3124 N BARTLETT AV,Milwaukee,wisconsin",43.07531155,-87.88882664437065,Milwaukee,Wisconsin,United States of America
860033.0,Residential,3.0,3150.0,Duplex O/S,2.0,1912.0,7.0,1167.253379457,2.0,2.0,2.0,0.0,3600.0,11/12/2020,230000.0,"3112 N CAMBRIDGE AV,Milwaukee,wisconsin",43.07507675,-87.89123781898577,Milwaukee,Wisconsin,United States of America
858384.0,Residential,3.0,3150.0,Res O/S A & 1/2,1.5,1897.0,7.0,1019.31831586094,1.0,4.0,1.0,1.0,3600.0,8/27/2020,208502.0,"3277 N NEWHALL ST,Milwaukee,wisconsin",43.0773621,-87.89050868511046,Milwaukee,Wisconsin,United States of America
849869.0,Residential,3.0,3150.0,Duplex O/S,1.5,1905.0,10.0,1482.2830767448,2.0,5.0,2.0,0.0,4200.0,3/10/2020,240000.0,"3217 N NEWHALL ST,Milwaukee,wisconsin",43.07613435,-87.89058202108707,Milwaukee,Wisconsin,United States of America
855469.0,Residential,3.0,3150.0,Res O/S A & 1/2,1.0,1905.0,5.0,1212.9669797794,1.0,3.0,2.0,0.0,3600.0,8/10/2020,227000.0,"3269 N BARTLETT AV,Milwaukee,wisconsin",43.07718295,-87.88930838800624,Milwaukee,Wisconsin,United States of America
853653.0,Residential,3.0,3150.0,Duplex O/S,1.5,1901.0,9.0,1209.317128801,2.0,5.0,3.0,0.0,3600.0,6/18/2020,230000.0,"3207 N BARTLETT AV,Milwaukee,wisconsin",43.07586375,-87.88932800446463,Milwaukee,Wisconsin,United States of America
850739.0,Residential,3.0,3150.0,Res O/S A & 1/2,1.5,1922.0,7.0,1033.2599411003998,1.0,2.0,1.0,1.0,3600.0,3/31/2020,245000.0,"3274 N NEWHALL ST,Milwaukee,wisconsin",43.077296450000006,-87.8899776626549,Milwaukee,Wisconsin,United States of America
853627.0,Residential,3.0,3150.0,Residence O/S 2sty+,2.0,1901.0,6.0,763.4636199838799,1.0,3.0,1.0,0.0,2700.0,6/24/2020,155000.0,"1613 E HARTFORD AV,Milwaukee,wisconsin",43.0775051,-87.8897024688259,Milwaukee,Wisconsin,United States of America
851365.0,Residential,3.0,3150.0,Res O/S A & 1/2,1.0,1898.0,7.0,1223.591234392,1.0,3.0,1.0,0.0,3600.0,4/6/2020,226500.0,"3320 N BARTLETT AV,Milwaukee,wisconsin",43.078184750000005,-87.88871128813241,Milwaukee,Wisconsin,United States of America
856526.0,Residential,3.0,3150.0,Residence O/S 2sty+,2.0,1880.0,6.0,892.57506931292,1.0,3.0,1.0,1.0,3600.0,8/12/2020,279000.0,"3328 N BARTLETT AV,Milwaukee,wisconsin",43.07835185,-87.88872125345557,Milwaukee,Wisconsin,United States of America
848039.0,Residential,3.0,3150.0,Duplex O/S,1.5,1909.0,9.0,1246.1729876082,2.0,4.0,2.0,0.0,3600.0,1/23/2020,230000.0,"3340 N BARTLETT AV,Milwaukee,wisconsin",43.0785793,-87.88874849502619,Milwaukee,Wisconsin,United States of America
852361.0,Residential,3.0,3150.0,Residence O/S 2sty+,2.0,1911.0,7.0,1168.7025232332,1.0,4.0,1.0,0.0,2550.0,4/22/2020,220000.0,"3303 N BARTLETT AV,Milwaukee,wisconsin",43.07778465,-87.8892767424132,Milwaukee,Wisconsin,United States of America
861726.0,Residential,3.0,3150.0,Residence O/S 2sty+,2.0,1908.0,7.0,1065.4887407804,1.0,4.0,1.0,0.0,5400.0,11/10/2020,280000.0,"3350 N NEWHALL ST,Milwaukee,wisconsin",43.07880475,-87.8899547,Milwaukee,Wisconsin,United States of America
856594.0,Residential,3.0,3150.0,Residence O/S 2sty+,2.0,1894.0,7.0,1319.823098913,1.0,4.0,1.0,0.0,5400.0,8/28/2020,285000.0,"3345 N NEWHALL ST,Milwaukee,wisconsin",43.0786485,-87.89048944633778,Milwaukee,Wisconsin,United States of America
851245.0,Residential,3.0,3150.0,Dplx Bungalow,1.5,1925.0,9.0,1225.0349661686,2.0,4.0,2.0,0.0,4122.0,4/21/2020,235000.0,"3457 N NEWHALL ST,Milwaukee,wisconsin",43.08086475,-87.89039469917857,Milwaukee,Wisconsin,United States of America
855563.0,Residential,3.0,3150.0,Res O/S A & 1/2,1.5,1902.0,7.0,1157.922377272,1.0,4.0,2.0,0.0,3600.0,8/7/2020,325000.0,"3461 N BARTLETT AV,Milwaukee,wisconsin",43.0809635,-87.88923466880787,Milwaukee,Wisconsin,United States of America
857632.0,Residential,3.0,3320.0,Cape Cod,1.0,1955.0,4.0,1216.5249280264,1.0,4.0,2.0,1.0,5310.0,9/18/2020,315000.0,"3169 N DOUSMAN ST,Milwaukee,wisconsin",43.07626715,-87.89673602532518,Milwaukee,Wisconsin,United States of America
863551.0,Residential,3.0,2880.0,Milwaukee Bungalow,1.0,1925.0,6.0,1476.5881084594,1.0,3.0,1.0,0.0,0.0,12/23/2020,169000.0,"3265 N BREMEN ST,Milwaukee,wisconsin",43.0779556,-87.90049317579998,Milwaukee,Wisconsin,United States of America
853715.0,Residential,3.0,2880.0,Milwaukee Bungalow,1.0,1926.0,7.0,1270.1690083321998,1.0,4.0,3.0,0.0,3960.0,6/24/2020,261000.0,"3242 N FRATNEY ST,Milwaukee,wisconsin",43.077517400000005,-87.9011625,Milwaukee,Wisconsin,United States of America
854544.0,Residential,3.0,2880.0,Milwaukee Bungalow,1.0,1926.0,6.0,1276.3715813934,1.0,3.0,1.0,0.0,3960.0,7/10/2020,225000.0,"3260 N FRATNEY ST,Milwaukee,wisconsin",43.07788495,-87.90114894959162,Milwaukee,Wisconsin,United States of America
862004.0,Residential,3.0,3320.0,Milwaukee Bungalow,1.0,1926.0,6.0,1342.994243696,1.0,3.0,2.0,1.0,4920.0,12/16/2020,258000.0,"3473 N WEIL ST,Milwaukee,wisconsin",43.08133795,-87.89910177106742,Milwaukee,Wisconsin,United States of America
862217.0,Residential,3.0,3320.0,Duplex N/S,2.0,1958.0,8.0,926.6357718928996,2.0,4.0,2.0,0.0,4712.0,9/2/2020,170000.0,"3424 N BREMEN ST,Milwaukee,wisconsin",43.08035935,-87.89982962475142,Milwaukee,Wisconsin,United States of America
855087.0,Residential,3.0,3320.0,Res O/S A & 1/2,1.0,1922.0,7.0,942.830537843,1.0,3.0,2.0,0.0,3720.0,7/28/2020,203750.0,"3428 N BREMEN ST,Milwaukee,wisconsin",43.0804622,-87.89983572306342,Milwaukee,Wisconsin,United States of America
853155.0,Residential,3.0,3320.0,Dplx Bungalow,1.5,1927.0,8.0,1348.0419762464,2.0,3.0,2.0,0.0,3894.0,6/1/2020,175000.0,"3462 N WEIL ST,Milwaukee,wisconsin",43.0811463,-87.8985747905079,Milwaukee,Wisconsin,United States of America
852804.0,Residential,3.0,3320.0,Dplx Bungalow,1.5,1927.0,11.0,1541.8304687176,2.0,5.0,2.0,0.0,4366.0,6/1/2020,197000.0,"3472 N WEIL ST,Milwaukee,wisconsin",43.08132015,-87.8985316014456,Milwaukee,Wisconsin,United States of America
859259.0,Residential,3.0,3320.0,Milwaukee Bungalow,1.0,1928.0,7.0,1423.4609248046,1.0,4.0,1.0,1.0,3540.0,10/24/2020,215500.0,"3480 N WEIL ST,Milwaukee,wisconsin",43.0814769,-87.89853312956183,Milwaukee,Wisconsin,United States of America
861856.0,Residential,3.0,2880.0,Res O/S A & 1/2,1.0,1892.0,5.0,955.05873347808,1.0,2.0,3.0,0.0,3600.0,12/15/2020,189795.0,"3044 N PIERCE ST,Milwaukee,wisconsin",43.0739729,-87.90249242081396,Milwaukee,Wisconsin,United States of America
856901.0,Residential,3.0,2880.0,Residence O/S 2sty+,2.0,1906.0,10.0,849.69584115582,1.0,4.0,3.0,0.0,3600.0,8/18/2020,180500.0,"3031 N BREMEN ST,Milwaukee,wisconsin",43.0736251,-87.900558625,Milwaukee,Wisconsin,United States of America
854300.0,Residential,3.0,2880.0,Duplex O/S,1.5,1903.0,9.0,1193.7218187096,2.0,3.0,2.0,0.0,3600.0,7/18/2020,96000.0,"2944 N PIERCE ST,Milwaukee,wisconsin",43.07215065,-87.9025111249,Milwaukee,Wisconsin,United States of America
850200.0,Residential,3.0,2880.0,Milwaukee Bungalow,1.0,1923.0,7.0,956.68977531068,1.0,2.0,2.0,0.0,3600.0,3/19/2020,195000.0,"803 E TOWNSEND ST,Milwaukee,wisconsin",43.0795887,-87.90117779134286,Milwaukee,Wisconsin,United States of America
853096.0,Residential,3.0,3320.0,Dplx Bungalow,1.5,1924.0,10.0,1601.48840667,2.0,4.0,2.0,0.0,4320.0,6/1/2020,185900.0,"825 E TOWNSEND ST,Milwaukee,wisconsin",43.0795632,-87.9005049915404,Milwaukee,Wisconsin,United States of America
851559.0,Residential,3.0,2880.0,Res O/S A & 1/2,1.0,1910.0,5.0,995.25536648254,3.0,2.0,3.0,0.0,3600.0,4/21/2020,220000.0,"3158 N PIERCE ST,Milwaukee,wisconsin",43.0760411,-87.90245006077953,Milwaukee,Wisconsin,United States of America
852682.0,Residential,3.0,3320.0,Dplx Bungalow,1.5,1925.0,9.0,1443.2797316288,2.0,4.0,2.0,0.0,4440.0,9/8/2020,195000.0,"926 E TOWNSEND ST,Milwaukee,wisconsin",43.07994405,-87.89920651077693,Milwaukee,Wisconsin,United States of America
850509.0,Residential,3.0,2880.0,Duplex O/S,2.0,1907.0,10.0,882.60832982772,2.0,4.0,2.0,0.0,3600.0,5/19/2020,170400.0,"3160 N BREMEN ST,Milwaukee,wisconsin",43.0761089,-87.90000681414419,Milwaukee,Wisconsin,United States of America
853068.0,Residential,3.0,2880.0,Milwaukee Bungalow,2.0,1927.0,10.0,1392.3536670498,1.0,5.0,2.0,0.0,3840.0,6/1/2020,305000.0,"3160 N WEIL ST,Milwaukee,wisconsin",43.076059,-87.89877962419146,Milwaukee,Wisconsin,United States of America
857245.0,Residential,3.0,2890.0,Res O/S A & 1/2,1.0,1899.0,7.0,1419.6819213698,1.0,4.0,2.0,0.0,3600.0,9/17/2020,270000.0,"2724 N WEIL ST,Milwaukee,wisconsin",43.06804855,-87.89888775318408,Milwaukee,Wisconsin,United States of America
854537.0,Residential,3.0,2890.0,Dplx Bungalow,1.5,1922.0,9.0,1397.241755417,2.0,4.0,2.0,0.0,3600.0,7/2/2020,196900.0,"2822 N FRATNEY ST,Milwaukee,wisconsin",43.069827200000006,-87.90132612442497,Milwaukee,Wisconsin,United States of America
855264.0,Commercial,3.0,6260.0,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",2.0,1893.0,0.0,2393.4694797438,6.0,2.0,0.0,0.0,3008.0,7/29/2020,452000.0,"1000 E LOCUST ST,Milwaukee,wisconsin",43.0712167,-87.8989519,Milwaukee,Wisconsin,United States of America
855264.0,Commercial,3.0,6260.0,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",2.0,1893.0,0.0,2393.4694797438,6.0,1.0,0.0,0.0,3008.0,7/29/2020,452000.0,"1000 E LOCUST ST,Milwaukee,wisconsin",43.0712167,-87.8989519,Milwaukee,Wisconsin,United States of America
854391.0,Residential,3.0,2890.0,Duplex O/S,2.0,1892.0,9.0,7285.931921192199,2.0,6.0,2.0,0.0,3600.0,7/17/2020,216000.0,"2870 N BREMEN ST,Milwaukee,wisconsin",43.0708298,-87.9002124,Milwaukee,Wisconsin,United States of America
859247.0,Residential,3.0,2890.0,Duplex O/S,2.0,1905.0,8.0,1106.7507362814,2.0,4.0,2.0,0.0,7320.0,10/2/2020,145000.0,"2775 N BREMEN ST,Milwaukee,wisconsin",43.069097850000006,-87.9006093,Milwaukee,Wisconsin,United States of America
851116.0,Residential,3.0,2890.0,Duplex O/S,1.0,1904.0,9.0,1420.5587113196,2.0,4.0,3.0,0.0,3600.0,4/17/2020,168500.0,"2759 N BREMEN ST,Milwaukee,wisconsin",43.06876915,-87.90065005321219,Milwaukee,Wisconsin,United States of America
861269.0,Residential,3.0,2890.0,Res O/S A & 1/2,1.0,1904.0,6.0,1347.2283522478,1.0,3.0,2.0,0.0,3600.0,11/24/2020,232000.0,"2751 N BREMEN ST,Milwaukee,wisconsin",43.06858845,-87.90065613207403,Milwaukee,Wisconsin,United States of America
863129.0,Residential,3.0,2890.0,Duplex O/S,2.0,1910.0,8.0,1108.808068615,2.0,4.0,2.0,0.0,3600.0,12/18/2020,146600.0,"2740 N FRATNEY ST,Milwaukee,wisconsin",43.06841235,-87.9013419350907,Milwaukee,Wisconsin,United States of America
861232.0,Residential,3.0,2890.0,Duplex O/S,1.5,1904.0,11.0,1297.016966985,2.0,4.0,2.0,0.0,3600.0,11/23/2020,147000.0,"2750 N BREMEN ST,Milwaukee,wisconsin",43.06858545,-87.9000984,Milwaukee,Wisconsin,United States of America
860641.0,Residential,3.0,2890.0,Duplex O/S,2.0,1907.0,8.0,913.7622808029998,2.0,4.0,2.0,0.0,3600.0,11/10/2020,275000.0,"2752 N WEIL ST,Milwaukee,wisconsin",43.06866135,-87.89890692566476,Milwaukee,Wisconsin,United States of America
856763.0,Residential,3.0,3150.0,Milwaukee Bungalow,1.0,1922.0,6.0,1339.178049769,1.0,4.0,1.0,0.0,4560.0,8/27/2020,220000.0,"2960 N CAMBRIDGE AV,Milwaukee,wisconsin",43.0724331,-87.89130524336086,Milwaukee,Wisconsin,United States of America
854932.0,Residential,3.0,3170.0,Res O/S A & 1/2,1.5,1904.0,7.0,1120.732386293,1.0,4.0,1.0,0.0,3600.0,7/9/2020,226400.0,"2715 N OAKLAND AV,Milwaukee,wisconsin",43.06781545,-87.88825980080063,Milwaukee,Wisconsin,United States of America
850256.0,Residential,3.0,3150.0,Milwaukee Bungalow,1.0,1913.0,7.0,1893.2021533168,1.0,4.0,1.0,0.0,4484.0,3/6/2020,278000.0,"3026 N NEWHALL ST,Milwaukee,wisconsin",43.0734991,-87.89001837361657,Milwaukee,Wisconsin,United States of America
853589.0,Residential,3.0,3150.0,Milwaukee Bungalow,1.0,1926.0,8.0,1419.4512214539998,1.0,3.0,2.0,0.0,4484.0,6/26/2020,315000.0,"3022 N CAMBRIDGE AV,Milwaukee,wisconsin",43.07339765,-87.89122609557873,Milwaukee,Wisconsin,United States of America
863427.0,Residential,3.0,3170.0,Res O/S A & 1/2,1.5,1921.0,7.0,1128.7287238538,1.0,3.0,1.0,1.0,4800.0,11/19/2020,252000.0,"1724 E GENEVA PL,Milwaukee,wisconsin",43.0702327,-87.88835721373833,Milwaukee,Wisconsin,United States of America
860226.0,Residential,3.0,3170.0,Res O/S A & 1/2,1.5,1900.0,6.0,1014.7555463708,1.0,3.0,1.0,0.0,3600.0,12/15/2020,196000.0,"2719 N OAKLAND AV,Milwaukee,wisconsin",43.0678925,-87.88824439999999,Milwaukee,Wisconsin,United States of America
865740.0,Residential,3.0,3320.0,Milwaukee Bungalow,1.0,1928.0,6.0,1407.9609443822,1.0,3.0,1.0,0.0,4480.0,9/29/2020,170100.0,"2943 N DOUSMAN ST,Milwaukee,wisconsin",43.072149,-87.89683662039101,Milwaukee,Wisconsin,United States of America
849149.0,Residential,3.0,3160.0,Dplx Bungalow,2.0,1921.0,12.0,1635.8476726734,2.0,4.0,2.0,0.0,4800.0,2/19/2020,250000.0,"3047 N MURRAY AV,Milwaukee,wisconsin",43.07385775,-87.88579699899246,Milwaukee,Wisconsin,United States of America
849550.0,Residential,3.0,3160.0,Duplex O/S,2.0,1910.0,8.0,1553.0421195848,2.0,5.0,3.0,2.0,4800.0,2/28/2020,251200.0,"2934 N MARYLAND AV,Milwaukee,wisconsin",43.0718424,-87.8826312418301,Milwaukee,Wisconsin,United States of America
857388.0,Residential,3.0,3160.0,Residence O/S 2sty+,2.0,1902.0,7.0,1244.8618358934,1.0,4.0,1.0,1.0,4840.0,9/4/2020,272500.0,"2957 N PROSPECT AV,Milwaukee,wisconsin",43.072262550000005,-87.8807843174974,Milwaukee,Wisconsin,United States of America
855684.0,Residential,3.0,3160.0,Residence O/S 2sty+,2.0,1908.0,6.0,1235.9470093926,1.0,3.0,2.0,0.0,4800.0,8/12/2020,303000.0,"2910 N CRAMER ST,Milwaukee,wisconsin",43.07131265,-87.88637733684787,Milwaukee,Wisconsin,United States of America
857018.0,Residential,3.0,3170.0,Residence O/S 2sty+,2.0,1890.0,9.0,1393.0143360588002,1.0,5.0,2.0,0.0,5080.0,8/26/2020,212000.0,"2750 N MURRAY AV,Milwaukee,wisconsin",43.06853255,-87.885233075337,Milwaukee,Wisconsin,United States of America
855790.0,Residential,3.0,3170.0,Residence O/S 2sty+,2.0,1900.0,8.0,1510.649238407,1.0,4.0,1.0,1.0,5120.0,8/6/2020,265000.0,"2745 N MARYLAND AV,Milwaukee,wisconsin",43.0683919,-87.88334040307609,Milwaukee,Wisconsin,United States of America
857498.0,Residential,3.0,3170.0,Residence O/S 2sty+,2.0,1899.0,8.0,1487.5284865221995,1.0,4.0,1.0,1.0,4800.0,8/21/2020,445000.0,"2729 N FARWELL AV,Milwaukee,wisconsin",43.0680631,-87.88208619045069,Milwaukee,Wisconsin,United States of America
859764.0,Residential,3.0,3170.0,Residence O/S 2sty+,2.0,1897.0,11.0,1281.4318527474,1.0,6.0,2.0,1.0,7200.0,10/30/2020,358000.0,"2739 N PROSPECT AV,Milwaukee,wisconsin",43.0682915,-87.88087307014766,Milwaukee,Wisconsin,United States of America
861990.0,Residential,3.0,3170.0,Residence O/S 2sty+,2.0,1894.0,7.0,1034.2304157105,1.0,3.0,2.0,1.0,4800.0,12/23/2020,418000.0,"2725 N PROSPECT AV,Milwaukee,wisconsin",43.06794895,-87.88085252751964,Milwaukee,Wisconsin,United States of America
866225.0,Residential,3.0,3170.0,Residence O/S 2sty+,2.0,1904.0,9.0,1527.6111277404,1.0,5.0,2.0,1.0,4880.0,6/2/2020,535000.0,"2719 N STOWELL AV,Milwaukee,wisconsin",43.0678317,-87.87961231305204,Milwaukee,Wisconsin,United States of America
850611.0,Residential,3.0,3170.0,Residence O/S 2sty+,2.0,1902.0,9.0,1258.5866266413998,1.0,6.0,2.0,0.0,4880.0,3/23/2020,315000.0,"2751 N DOWNER AV,Milwaukee,wisconsin",43.068487700000006,-87.87837886148054,Milwaukee,Wisconsin,United States of America
858622.0,Residential,3.0,3160.0,Residence O/S 2sty+,2.0,1898.0,10.0,1407.3574744359998,1.0,6.0,2.0,1.0,5002.0,10/8/2020,530000.0,"2856 N STOWELL AV,Milwaukee,wisconsin",43.07069395,-87.87896563536654,Milwaukee,Wisconsin,United States of America
